anno	rey	palabra	lema	eagle	universal
1991	Juan Carlos I	reunimos	reunir	VMIP1P0	VERB
1991	Juan Carlos I	en_torno_a	en_torno_a	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	mesa	mesa	NCFS000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	nochebuena	nochebuena	NCFS000	SUST
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Por	por	SPS00	PREP
1991	Juan Carlos I	eso	ese	PD0NS000	PRON
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	yo	yo	PP1CSN00	PRON
1991	Juan Carlos I	quisiera	querer	VMSI3S0	VERB
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	esta	este	DD0FS0	DET
1991	Juan Carlos I	hora	hora	NCFS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	poner_de_relieve	poner_de_relieve	VMN0000	VERB
1991	Juan Carlos I	sobre	sobre	SPS00	PREP
1991	Juan Carlos I	todo	todo	DI0MS0	DET
1991	Juan Carlos I	lo	lo	PP3CNA00	PRON
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	pueda	poder	VMSP1S0	VERB
1991	Juan Carlos I	contribuir	contribuir	VMN0000	VERB
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	incrementar	incrementar	VMN0000	VERB
1991	Juan Carlos I	nuestra	nuestro	DP1FSP	DET
1991	Juan Carlos I	satisfacción	satisfacción	NCFS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	nuestra	nuestro	DP1FSP	DET
1991	Juan Carlos I	tranquilidad	tranquilidad	NCFS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	nuestra	nuestro	DP1FSP	DET
1991	Juan Carlos I	esperanza	esperanza	NCFS000	SUST
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Porque	porque	CS	CS
1991	Juan Carlos I	es	ser	VSIP3S0	AUX
1991	Juan Carlos I	preferible	preferible	AQ0CS0	ADJ
1991	Juan Carlos I	huir	huir	VMN0000	VERB
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	esa	ese	DD0FS0	DET
1991	Juan Carlos I	especie	especie	NCFS000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	impulso	impulso	NCMS000	SUST
1991	Juan Carlos I	negativo	negativo	AQ0MS0	ADJ
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	nos	nos	PP1CP000	PRON
1991	Juan Carlos I	mueve	mover	VMIP3S0	VERB
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	ocasiones	ocasión	NCFP000	SUST
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	resaltar	resaltar	VMN0000	VERB
1991	Juan Carlos I	los	el	DA0MP0	DET
1991	Juan Carlos I	propios	propio	AQ0MP0	ADJ
1991	Juan Carlos I	males	mal	NCMP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	defectos	defecto	NCMP000	SUST
1991	Juan Carlos I	o	o	CC	CC
1991	Juan Carlos I	desgracias	desgracia	NCFP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	como	como	CS	CS
1991	Juan Carlos I	si	si	CS	CS
1991	Juan Carlos I	disfrutáramos	disfrutar	VMSI1P0	VERB
1991	Juan Carlos I	lanzando	lanzar	VMG0000	VERB
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	exterior	exterior	AQ0CS0	ADJ
1991	Juan Carlos I	cuanto	cuanto	PR0MS000	PRON
1991	Juan Carlos I	podamos	poder	VMSP1P0	VERB
1991	Juan Carlos I	tener	tener	VMN0000	VERB
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	criticable	criticable	AQ0CS0	ADJ
1991	Juan Carlos I	o	o	CC	CC
1991	Juan Carlos I	imperfecto	imperfecto	AQ0MS0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	preferencia	preferencia	NCFS000	SUST
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	nuestras	nuestro	DP1FPP	DET
1991	Juan Carlos I	virtudes	virtud	NCFP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	nuestros	nuestro	DP1MPP	DET
1991	Juan Carlos I	logros	logro	NCMP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	o	o	CC	CC
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	nuestros	nuestro	DP1MPP	DET
1991	Juan Carlos I	éxitos	éxito	NCMP000	SUST
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Hemos	haber	VAIP1P0	AUX
1991	Juan Carlos I	contemplado	contemplar	VMP00SM	VERB
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	qué	qué	DT0CN0	DET
1991	Juan Carlos I	forma	forma	NCFS000	SUST
1991	Juan Carlos I	las	el	DA0FP0	DET
1991	Juan Carlos I	transformaciones	transformación	NCFP000	SUST
1991	Juan Carlos I	tan	tan	RG	ADV
1991	Juan Carlos I	rápidas	rápido	AQ0FP0	ADJ
1991	Juan Carlos I	como	como	CS	CS
1991	Juan Carlos I	inesperadas	inesperado	AQ0FP0	ADJ
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	tuvieron_lugar	tener_lugar	VMIS3P0	VERB
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	distintos	distinto	AQ0MP0	ADJ
1991	Juan Carlos I	países	país	NCMP000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	despertaron	despertar	VMIS3P0	VERB
1991	Juan Carlos I	alegres	alegre	AQ0CP0	ADJ
1991	Juan Carlos I	ilusiones	ilusión	NCFP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	se	se	P00CN000	PRON
1991	Juan Carlos I	han	haber	VAIP3P0	AUX
1991	Juan Carlos I	complicado	complicar	VMP00SM	VERB
1991	Juan Carlos I	extraordinariamente	extraordinariamente	RG	ADV
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	han	haber	VAIP3P0	AUX
1991	Juan Carlos I	alcanzado	alcanzar	VMP00SM	VERB
1991	Juan Carlos I	un	uno	DI0MS0	DET
1991	Juan Carlos I	punto	punto	NCMS000	SUST
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	es	ser	VSIP3S0	AUX
1991	Juan Carlos I	difícil	difícil	AQ0CS0	ADJ
1991	Juan Carlos I	prever	prever	VMN0000	VERB
1991	Juan Carlos I	soluciones	solución	NCFP000	SUST
1991	Juan Carlos I	inmediatas	inmediato	AQ0FP0	ADJ
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	definitivas	definitivo	AQ0FP0	ADJ
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Han	haber	VAIP3P0	AUX
1991	Juan Carlos I	aparecido	aparecer	VMP00SM	VERB
1991	Juan Carlos I	los	el	DA0MP0	DET
1991	Juan Carlos I	enfrentamientos	enfrentamiento	NCMP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	violencia	violencia	NCFS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	las	el	DA0FP0	DET
1991	Juan Carlos I	penalidades	penalidad	NCFP000	SUST
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Congratulemos	congratular	VMM01P0	VERB
1991	Juan Carlos I	nos	nos	PP1CP000	PRON
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	que	que	CS	CS
1991	Juan Carlos I	ante	ante	SPS00	PREP
1991	Juan Carlos I	tantas	tanto	DI0FP0	DET
1991	Juan Carlos I	incertidumbres	incertidumbre	NCFP000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	tensiones	tensión	NCFP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	España	españa	NP00G00	NPRO
1991	Juan Carlos I	permanezca	permanecer	VMSP3S0	VERB
1991	Juan Carlos I	alejada	alejar	VMP00SF	VERB
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	conflictos	conflicto	NCMP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	siga	seguir	VMM03S0	VERB
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	firmeza	firmeza	NCFS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	seguridad	seguridad	NCFS000	SUST
1991	Juan Carlos I	un	uno	DI0MS0	DET
1991	Juan Carlos I	camino	camino	NCMS000	SUST
1991	Juan Carlos I	bien	bien	RG	ADV
1991	Juan Carlos I	trazado	trazar	VMP00SM	VERB
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	podamos	poder	VMSP1P0	VERB
1991	Juan Carlos I	disfrutar	disfrutar	VMN0000	VERB
1991	Juan Carlos I	hoy	hoy	RG	ADV
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	paz	paz	NCFS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	alegría	alegría	NCFS000	SUST
1991	Juan Carlos I	estas	este	DD0FP0	DET
1991	Juan Carlos I	fiestas	fiesta	NCFP000	SUST
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	se	se	P00CN000	PRON
1991	Juan Carlos I	caracterizan	caracterizar	VMIP3P0	VERB
1991	Juan Carlos I	por	por	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	buena	bueno	AQ0FS0	ADJ
1991	Juan Carlos I	voluntad	voluntad	NCFS000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	los	el	DA0MP0	DET
1991	Juan Carlos I	hombres	hombre	NCMP000	SUST
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Nos	nos	PP1CP000	PRON
1991	Juan Carlos I	encontramos	encontrar	VMIP1P0	VERB
1991	Juan Carlos I	ante	ante	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	instauración	instauración	NCFS000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	nuevos	nuevo	AQ0MP0	ADJ
1991	Juan Carlos I	sistemas	sistema	NCMP000	SUST
1991	Juan Carlos I	políticos	político	AQ0MP0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	uniones	unión	NCFP000	SUST
1991	Juan Carlos I	diferentes	diferente	AQ0CP0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	segregaciones	segregación	NCFP000	SUST
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	hace	hacer	VMIP3S0	VERB
1991	Juan Carlos I	poco	poco	DI0MS0	DET
1991	Juan Carlos I	tiempo	tiempo	NCMS000	SUST
1991	Juan Carlos I	no	no	RN	RN
1991	Juan Carlos I	podíamos	poder	VMII1P0	VERB
1991	Juan Carlos I	sospechar	sospechar	VMN0000	VERB
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Mientras	mientras	CS	CS
1991	Juan Carlos I	se	se	P00CN000	PRON
1991	Juan Carlos I	produce	producir	VMIP3S0	VERB
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	disgregación	disgregación	NCFS000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	Unión_Soviética	unión_soviética	NP00O00	NPRO
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	tiene_lugar	tener_lugar	VMIP3S0	VERB
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	Europa	europa	NP00G00	NPRO
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	fenómeno	fenómeno	NCMS000	SUST
1991	Juan Carlos I	contrario	contrario	AQ0MS0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	tiende	tender	VMIP3S0	VERB
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	estrechar	estrechar	VMN0000	VERB
1991	Juan Carlos I	las	el	DA0FP0	DET
1991	Juan Carlos I	relaciones	relación	NCFP000	SUST
1991	Juan Carlos I	económicas	económico	AQ0FP0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	monetarias	monetario	AQ0FP0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	políticas	político	AQ0FP0	ADJ
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	defensa	defensa	NCCS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	con_vistas_a	con_vistas_a	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	unidad	unidad	NCFS000	SUST
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Propósitos	propósito	NCMP000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	unidad	unidad	NCFS000	SUST
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	los	el	DA0MP0	DET
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	España	españa	NP00G00	NPRO
1991	Juan Carlos I	participa	participar	VMIP3S0	VERB
1991	Juan Carlos I	directamente	directamente	RG	ADV
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	dignidad	dignidad	NCFS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	prestigio	prestigio	NCMS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	personalidad	personalidad	NCFS000	SUST
1991	Juan Carlos I	propia	propio	AQ0FS0	ADJ
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	criterios	criterio	NCMP000	SUST
1991	Juan Carlos I	claros	claro	AQ0MP0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	se	se	P00CN000	PRON
1991	Juan Carlos I	han	haber	VAIP3P0	AUX
1991	Juan Carlos I	puesto_de_manifiesto	poner_de_manifiesto	VMP00SM	VERB
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	reunión	reunión	NCFS000	SUST
1991	Juan Carlos I	recientemente	recientemente	RG	ADV
1991	Juan Carlos I	celebrada	celebrar	VMP00SF	VERB
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	Maastricht	maastricht	NP00G00	NPRO
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	los	el	DA0MP0	DET
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	todos	todo	PI0MP000	PRON
1991	Juan Carlos I	debemos	deber	VMIP1P0	VERB
1991	Juan Carlos I	colaborar	colaborar	VMN0000	VERB
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	nuestro	nuestro	DP1MSP	DET
1991	Juan Carlos I	trabajo	trabajo	NCMS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	nuestro	nuestro	DP1MSP	DET
1991	Juan Carlos I	esfuerzo	esfuerzo	NCMS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	un	uno	DI0MS0	DET
1991	Juan Carlos I	sacrificio	sacrificio	NCMS000	SUST
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	si	si	CS	CS
1991	Juan Carlos I	duda	duda	NCFS000	SUST
1991	Juan Carlos I	producirán	producir	VMIF3P0	VERB
1991	Juan Carlos I	su	su	DP3CS0	DET
1991	Juan Carlos I	fruto	fruto	NCMS000	SUST
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	un	uno	DI0MS0	DET
1991	Juan Carlos I	mañana	mañana	NCFS000	SUST
1991	Juan Carlos I	no	no	RN	RN
1991	Juan Carlos I	lejano	lejano	AQ0MS0	ADJ
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Por	por	SPS00	PREP
1991	Juan Carlos I	eso	ese	PD0NS000	PRON
1991	Juan Carlos I	debemos	deber	VMIP1P0	VERB
1991	Juan Carlos I	estar	estar	VAN0000	AUX
1991	Juan Carlos I	orgullosos	orgulloso	AQ0MP0	ADJ
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	forma	forma	NCFS000	SUST
1991	Juan Carlos I	civilizada	civilizar	VMP00SF	VERB
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	armónica	armónico	AQ0FS0	ADJ
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	hemos	haber	VAIP1P0	AUX
1991	Juan Carlos I	logrado	lograr	VMP00SM	VERB
1991	Juan Carlos I	instaurar	instaurar	VMN0000	VERB
1991	Juan Carlos I	nuestra	nuestro	DP1FSP	DET
1991	Juan Carlos I	democracia	democracia	NCFS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	cuando	cuando	CS	CS
1991	Juan Carlos I	tantos	tanto	DI0MP0	DET
1991	Juan Carlos I	lo	lo	PP3CNA00	PRON
1991	Juan Carlos I	consideraban	considerar	VMII3P0	VERB
1991	Juan Carlos I	poco	poco	RG	ADV
1991	Juan Carlos I	menos	menos	RG	ADV
1991	Juan Carlos I	que	que	CS	CS
1991	Juan Carlos I	imposible	imposible	AQ0CS0	ADJ
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Cuidemos	cuidar	VMM01P0	VERB
1991	Juan Carlos I	la	lo	PP3FSA00	PRON
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	cariño	cariño	NCMS000	SUST
1991	Juan Carlos I	para	para	SPS00	PREP
1991	Juan Carlos I	perfeccionar	perfeccionar	VMN0000	VERB
1991	Juan Carlos I	la	lo	PP3FSA00	PRON
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	cuanto	cuanto	RG	ADV
1991	Juan Carlos I	sea	ser	VSSP1S0	AUX
1991	Juan Carlos I	susceptible	susceptible	AQ0CS0	ADJ
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	ser	ser	VSN0000	AUX
1991	Juan Carlos I	perfeccionada	perfeccionar	VMP00SF	VERB
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	sobre	sobre	SPS00	PREP
1991	Juan Carlos I	todo	todo	PI0MS000	PRON
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	para	para	SPS00	PREP
1991	Juan Carlos I	evitar	evitar	VMN0000	VERB
1991	Juan Carlos I	que	que	CS	CS
1991	Juan Carlos I	caiga	caer	VMSP1S0	VERB
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	defectos	defecto	NCMP000	SUST
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	distorsionarían	distorsionar	VMIC3P0	VERB
1991	Juan Carlos I	un	uno	DI0MS0	DET
1991	Juan Carlos I	sistema	sistema	NCMS000	SUST
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	que	que	PR0CN000	PRON
1991	Juan Carlos I	es	ser	VSIP3S0	AUX
1991	Juan Carlos I	preciso	preciso	AQ0MS0	ADJ
1991	Juan Carlos I	prestar	prestar	VMN0000	VERB
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	mayor	mayor	AQ0CS0	ADJ
1991	Juan Carlos I	apoyo	apoyo	NCMS000	SUST
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	la	el	DA0FS0	DET
1991	Juan Carlos I	colaboración	colaboración	NCFS000	SUST
1991	Juan Carlos I	más	más	RG	ADV
1991	Juan Carlos I	decidida	decidir	VMP00SF	VERB
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Por	por	SPS00	PREP
1991	Juan Carlos I	encima_de	encima_de	SPS00	PREP
1991	Juan Carlos I	diferencias	diferencia	NCFP000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	criterio	criterio	NCMS000	SUST
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	lo	el	DA0NS0	DET
1991	Juan Carlos I	accesorio	accesorio	NCMS000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	hemos	haber	VMIP1P0	VERB
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	tender	tender	VMN0000	VERB
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	acuerdo	acuerdo	NCMS000	SUST
1991	Juan Carlos I	en	en	SPS00	PREP
1991	Juan Carlos I	lo	el	DA0NS0	DET
1991	Juan Carlos I	fundamental	fundamental	AQ0CS0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	apoyo	apoyo	NCMS000	SUST
1991	Juan Carlos I	total	total	AQ0CS0	ADJ
1991	Juan Carlos I	y	y	CC	CC
1991	Juan Carlos I	unánime	unánime	AQ0CS0	ADJ
1991	Juan Carlos I	a	a	SPS00	PREP
1991	Juan Carlos I	los	el	DA0MP0	DET
1991	Juan Carlos I	intereses	interés	NCMP000	SUST
1991	Juan Carlos I	nacionales	nacional	AQ0CP0	ADJ
1991	Juan Carlos I	fácilmente	fácilmente	RG	ADV
1991	Juan Carlos I	identificables	identificable	AQ0CP0	ADJ
1991	Juan Carlos I	.	.	Fp	PUNT
1991	Juan Carlos I	Formemos	formar	VMM01P0	VERB
1991	Juan Carlos I	un	uno	DI0MS0	DET
1991	Juan Carlos I	todo	todo	PI0MS000	PRON
1991	Juan Carlos I	compacto	compacto	AQ0MS0	ADJ
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	las	el	DA0FP0	DET
1991	Juan Carlos I	naturales	natural	AQ0CP0	ADJ
1991	Juan Carlos I	disparidades	disparidad	NCFP000	SUST
1991	Juan Carlos I	de	de	SPS00	PREP
1991	Juan Carlos I	criterios	criterio	NCMP000	SUST
1991	Juan Carlos I	,	,	Fc	PUNT
1991	Juan Carlos I	pero	pero	CC	CC
1991	Juan Carlos I	con	con	SPS00	PREP
1991	Juan Carlos I	el	el	DA0MS0	DET
1991	Juan Carlos I	espíritu	espíritu	NCMS000	SUST
